Data,Fundo,Cota,Greenness,Propriedades certificadas
2016-04-04,13125823000195,"3698,273959","0,00",0
2016-05-02,13125823000195,"3576,631275","0,00",0
2016-11-04,13125823000195,"0,01","0,00",0
2016-12-01,13125823000195,"0,01","0,00",0
2017-01-02,13125823000195,"6683,5382","0,00",0
2017-02-01,13125823000195,"6524,943516","0,00",0
2017-03-01,13125823000195,"1846,015134","0,00",0
2017-04-03,13125823000195,"1699,145908","0,00",0
2017-05-02,13125823000195,"1592,895229","0,00",0
2017-06-01,13125823000195,"1471,744276","0,00",0
2017-07-03,13125823000195,"25294,825858","0,00",0
2017-08-01,13125823000195,"26551,120352","0,00",0
2017-09-01,13125823000195,"27703,914511","0,00",0
2014-04-30,13320290000100,"950,670553","0,00",0
2014-05-02,13320290000100,"950,674065","0,00",0
2014-06-02,13320290000100,"948,93371","0,00",0
2014-07-01,13320290000100,"950,453805","0,00",0
2014-08-01,13320290000100,"951,75499","0,00",0
2014-09-01,13320290000100,"953,423064","0,00",0
2014-10-01,13320290000100,"948,269848","0,00",0
2014-11-03,13320290000100,"948,016144","0,00",0
2014-12-01,13320290000100,"947,810036","0,00",0
2015-01-02,13320290000100,"988,519785","0,00",0
2015-02-02,13320290000100,"988,365379","0,00",0
2015-03-02,13320290000100,"988,330034","0,00",0
2015-04-01,13320290000100,"988,278552","0,00",0
2015-05-04,13320290000100,"987,984282","0,00",0
2015-06-01,13320290000100,"987,565435","0,00",0
2015-07-01,13320290000100,"986,669961","0,00",0
2015-08-03,13320290000100,"949,019913","0,00",0
2015-09-01,13320290000100,"948,97386","0,00",0
2015-10-01,13320290000100,"947,36747","0,00",0
2015-11-03,13320290000100,"948,566513","0,00",0
2015-12-01,13320290000100,"944,383145","0,00",0
2016-01-04,13320290000100,"944,64163444","0,00",0
2016-02-01,13320290000100,"944,45994437","0,00",0
2016-03-01,13320290000100,"943,9638208","0,00",0
2016-04-01,13320290000100,"943,94109621","0,00",0
2016-05-02,13320290000100,"943,78240624","0,00",0
2016-06-01,13320290000100,"943,62480333","0,00",0
2016-07-01,13320290000100,"943,30770828","0,00",0
2016-08-01,13320290000100,"943,29763276","0,00",0
2016-09-01,13320290000100,"943,00285663","0,00",0
2016-10-03,13320290000100,"941,77086061","0,00",0
2016-11-01,13320290000100,"941,76708218","0,00",0
2016-12-01,13320290000100,"941,13091508","0,00",0
2017-01-02,13320290000100,"942,03130782","0,00",0
2017-02-01,13320290000100,"1532,944446","0,00",0
2017-03-01,13320290000100,"1514,0931641","0,00",0
2017-04-03,13320290000100,"1514,5508925","0,00",0
2017-05-02,13320290000100,"1514,8987904","0,00",0
2017-06-01,13320290000100,"1516,9994288","0,00",0
2017-07-03,13320290000100,"1518,6223707","0,00",0
2017-08-01,13320290000100,"1522,8080128","0,00",0
2017-09-01,13320290000100,"1527,9597936","0,00",0
2011-07-15,13371132000171,"51,613199772","0,00",0
2011-08-01,13371132000171,"51,890080402","0,00",0
2011-09-05,13371132000171,"52,26321309","0,00",0
2011-10-05,13371132000171,"52,315418923","0,00",0
2011-11-16,13371132000171,"52,586332465","0,00",0
2011-12-02,13371132000171,"52,162424608","0,00",0
2012-01-04,13371132000171,"55,492826343","0,00",0
2012-02-03,13371132000171,"54,332147217","0,00",0
2012-03-07,13371132000171,"56,962954805","0,00",0
2012-04-03,13371132000171,"60,697921602","0,00",0
2012-05-02,13371132000171,"61,722369666","0,00",0
2012-06-05,13371132000171,"72,75425581","0,00",0
2012-07-02,13371132000171,"72,323912623","0,00",0
2012-08-06,13371132000171,"72,979779995","0,00",0
2012-09-03,13371132000171,"71,577874191","0,00",0
2012-10-01,13371132000171,"71,942882992","0,00",0
2012-11-01,13371132000171,"71,111152483","0,00",0
2012-12-03,13371132000171,"70,934288922","0,00",0
2013-01-02,13371132000171,"70,135184277","0,00",0
2013-02-01,13371132000171,"72,578695042","0,00",0
2013-03-01,13371132000171,"70,414761748","0,00",0
2013-04-01,13371132000171,"71,407292599","0,00",0
2013-05-02,13371132000171,"66,804215396","0,00",0
2013-06-03,13371132000171,"61,601247566","0,00",0
2013-07-01,13371132000171,"56,766739265","0,00",0
2013-08-01,13371132000171,"56,863660718","0,00",0
2013-09-02,13371132000171,"57,130526676","0,00",0
2013-10-01,13371132000171,"54,334944086","0,00",0
2013-11-01,13371132000171,"56,343505701","0,00",0
2013-12-02,13371132000171,"57,502795101","0,00",0
2014-01-02,13371132000171,"57,77298444","0,00",0
2014-02-03,13371132000171,"60,600869726","0,00",0
2014-03-06,13371132000171,"61,198093041","0,00",0
2014-04-01,13371132000171,"61,884020317","0,00",0
2014-05-02,13371132000171,"61,415626891","0,00",0
2014-06-02,13371132000171,"62,580127739","0,00",0
2014-07-01,13371132000171,"63,075180086","0,00",0
2014-08-01,13371132000171,"63,429614968","0,00",0
2014-09-01,13371132000171,"61,84240238","0,00",0
2014-10-01,13371132000171,"67,318869265","0,00",0
2014-11-03,13371132000171,"63,046579871","0,00",0
2014-12-01,13371132000171,"63,312890842","0,00",0
2015-01-02,13371132000171,"63,075891755","0,00",0
2015-02-02,13371132000171,"64,51945325","0,00",0
2015-03-02,13371132000171,"65,440492414","0,00",0
2015-04-01,13371132000171,"64,085320658","0,00",0
2015-05-04,13371132000171,"66,641232816","0,00",0
2015-06-01,13371132000171,"67,529800465","0,00",0
2015-07-01,13371132000171,"74,634645225","0,00",0
2015-08-03,13371132000171,"74,670114216","0,00",0
2015-09-01,13371132000171,"74,509161184","0,00",0
2015-10-01,13371132000171,"75,728946305","0,00",0
2015-11-03,13371132000171,"75,101855488","0,00",0
2015-12-01,13371132000171,"76,738253115","0,00",0
2016-01-04,13371132000171,"74,674637914","0,00",0
2016-02-01,13371132000171,"68,935687754","0,00",0
2016-03-01,13371132000171,"71,346253957","0,00",0
2016-04-01,13371132000171,"76,102619941","0,00",0
2016-05-02,13371132000171,"79,048054098","0,00",0
2016-06-01,13371132000171,"80,582381857","0,00",0
2016-07-01,13371132000171,"84,837087731","0,00",0
2016-08-01,13371132000171,"85,447015795","0,00",0
2016-09-01,13371132000171,"91,269130398","0,00",0
2016-10-03,13371132000171,"91,946542235","0,00",0
2016-11-01,13371132000171,"93,604239939","0,00",0
2016-12-01,13371132000171,"92,681437735","0,00",0
2017-01-02,13371132000171,"91,816407171","0,00",0
2017-02-01,13371132000171,"89,885633877","0,00",0
2017-03-01,13371132000171,"90,609749301","0,00",0
2017-04-03,13371132000171,"93,65419562","0,00",0
2017-05-02,13371132000171,"96,654248079","0,00",0
2017-06-01,13371132000171,"97,448764611","0,00",0
2017-07-03,13371132000171,"98,31842208","0,00",0
2017-08-01,13371132000171,"98,422252615","0,00",0
2017-09-01,13371132000171,"97,45","0,00",0
2014-07-31,13464208000103,"534,75518858","0,00",0
2014-08-29,13464208000103,"514,5294263","0,00",0
2014-09-30,13464208000103,"503,83319509","0,00",0
2014-10-31,13464208000103,"490,13697254","0,00",0
2014-11-28,13464208000103,"481,34191474","0,00",0
2014-12-31,13464208000103,"470,53221435","0,00",0
2015-01-30,13464208000103,"461,0719764","0,00",0
2015-02-27,13464208000103,"444,6935106","0,00",0
2015-03-31,13464208000103,"443,78138536","0,00",0
2015-04-30,13464208000103,"431,36781021","0,00",0
2015-05-29,13464208000103,"419,04214884","0,00",0
2015-06-30,13464208000103,"418,12432683","0,00",0
2015-07-31,13464208000103,"413,14253998","0,00",0
2015-08-31,13464208000103,"406,39543593","0,00",0
2015-09-30,13464208000103,"398,96163343","0,00",0
2015-10-30,13464208000103,"399,62231551","0,00",0
2015-11-30,13464208000103,"397,16222062","0,00",0
2015-12-31,13464208000103,"393,10624109","0,00",0
2016-01-29,13464208000103,"391,57917726","0,00",0
2016-02-29,13464208000103,"389,11777746","0,00",0
2016-03-31,13464208000103,"383,09351373","0,00",0
2016-04-29,13464208000103,"374,32206787","0,00",0
2016-05-31,13464208000103,"373,10960545","0,00",0
2016-06-30,13464208000103,"373,25811451","0,00",0
2016-07-29,13464208000103,"352,99999975","0,00",0
2016-08-31,13464208000103,351,"0,00",0
2016-09-30,13464208000103,336,"0,00",0
2016-10-31,13464208000103,329,"0,00",0
2016-11-30,13464208000103,323,"0,00",0
2016-12-30,13464208000103,"318,5","0,00",0
2017-01-31,13464208000103,"316,5","0,00",0
2017-02-24,13464208000103,"311,5","0,00",0
2017-03-31,13464208000103,"308,5","0,00",0
2017-04-28,13464208000103,"296,8451995","0,00",0
2017-05-31,13464208000103,"289,74178647","0,00",0
2017-06-30,13464208000103,"259,4387093","0,00",0
2017-07-31,13464208000103,"247,03737173","0,00",0
2017-08-31,13464208000103,"238,1799649","0,00",0
2011-08-19,13500306000159,"520,61881538","0,00",0
2011-09-16,13500306000159,"525,1455702","0,00",0
2011-10-04,13500306000159,"533,02275375","0,00",0
2011-11-01,13500306000159,"548,75829611","0,00",0
2011-12-01,13500306000159,"550,20932425","0,00",0
2012-01-02,13500306000159,"556,04299669","0,00",0
2012-02-02,13500306000159,"581,37613116","0,00",0
2012-03-01,13500306000159,"581,31641475","0,00",0
2012-04-02,13500306000159,"616,34074102","0,00",0
2012-05-02,13500306000159,"634,56067783","0,00",0
2012-06-01,13500306000159,"653,54233826","0,00",0
2012-07-02,13500306000159,"681,11931362","0,00",0
2012-08-01,13500306000159,"734,2979706","0,00",0
2012-09-03,13500306000159,"742,46197784","0,00",0
2012-10-01,13500306000159,"785,09860341","0,00",0
2012-11-01,13500306000159,"767,18965955","0,00",0
2012-12-03,13500306000159,"761,07453186","0,00",0
2013-01-04,13500306000159,"802,40184123","0,00",0
2013-02-01,13500306000159,"858,99336781","0,00",0
2013-03-01,13500306000159,"842,55908358","0,00",0
2013-04-01,13500306000159,"805,96269453","0,00",0
2013-05-02,13500306000159,"826,44882432","0,00",0
2013-06-03,13500306000159,"841,33436569","0,00",0
2013-07-01,13500306000159,"797,99957833","0,00",0
2013-08-01,13500306000159,"797,59382566","0,00",0
2013-09-02,13500306000159,"818,5911044","0,00",0
2013-10-01,13500306000159,"811,614436","0,00",0
2013-11-01,13500306000159,"822,18742928","0,00",0
2013-12-02,13500306000159,"801,10791159","0,00",0
2014-01-02,13500306000159,"706,81119051","0,00",0
2014-02-03,13500306000159,"656,01286803","0,00",0
2014-03-05,13500306000159,"712,99620144","0,00",0
2014-04-01,13500306000159,"699,62400395","0,00",0
2014-05-02,13500306000159,"775,9663555","0,00",0
2014-06-02,13500306000159,"758,32068095","0,00",0
2014-07-01,13500306000159,"819,58318774","0,00",0
2014-08-01,13500306000159,"800,71741155","0,00",0
2014-09-01,13500306000159,"813,26911841","0,00",0
2014-10-01,13500306000159,"799,65718259","0,00",0
2014-11-03,13500306000159,"757,92048074","0,00",0
2014-12-01,13500306000159,"779,90032399","0,00",0
2015-01-02,13500306000159,"794,93207339","0,00",0
2015-02-02,13500306000159,"807,93638386","0,00",0
2015-03-02,13500306000159,"818,05311315","0,00",0
2015-04-01,13500306000159,"803,98701961","0,00",0
2015-05-04,13500306000159,"819,51937284","0,00",0
2015-06-01,13500306000159,"820,04964407","0,00",0
2015-07-01,13500306000159,"820,75551199","0,00",0
2015-08-03,13500306000159,"825,01582492","0,00",0
2015-09-01,13500306000159,"825,11444476","0,00",0
2015-10-01,13500306000159,"694,23725502","0,00",0
2015-11-03,13500306000159,"624,08925106","0,00",0
2015-12-01,13500306000159,"685,86880619","0,00",0
2016-01-04,13500306000159,"629,18264511","0,00",0
2016-02-01,13500306000159,"544,82786059","0,00",0
2016-03-01,13500306000159,"595,12352754","0,00",0
2016-04-01,13500306000159,"626,98576054","0,00",0
2016-05-02,13500306000159,"659,18552637","0,00",0
2016-06-02,13500306000159,"662,12703051","0,00",0
2016-07-01,13500306000159,"684,44833299","0,00",0
2016-08-01,13500306000159,"718,58687445","0,00",0
2016-09-01,13500306000159,"743,10416649","0,00",0
2016-10-03,13500306000159,"745,06005164","0,00",0
2016-11-01,13500306000159,"813,92811252","0,00",0
2016-12-01,13500306000159,"799,46140418","0,00",0
2017-01-02,13500306000159,"810,85703178","0,00",0
2017-02-01,13500306000159,"871,06916506","0,00",0
2017-03-02,13500306000159,"937,65048882","0,00",0
2017-04-04,13500306000159,"935,62591873","0,00",0
2017-05-02,13500306000159,"952,74648435","0,00",0
2017-06-01,13500306000159,"969,887112","0,00",0
2017-07-03,13500306000159,"968,95668784","0,00",0
2017-08-01,13500306000159,"1053,4387029","0,00",0
2017-09-01,13500306000159,"1071,1829182","0,00",0
2011-08-15,13551286000145,"59,542722913","0,00",0
2011-09-01,13551286000145,"59,754864609","0,00",0
2011-10-03,13551286000145,"63,413978216","0,00",0
2011-11-01,13551286000145,"61,855919798","0,00",0
2011-12-01,13551286000145,"63,595174087","0,00",0
2012-01-02,13551286000145,"67,483680947","0,00",0
2012-02-01,13551286000145,"69,792204633","0,00",0
2012-03-01,13551286000145,"70,756455399","0,00",0
2012-04-02,13551286000145,"74,387685742","0,00",0
2012-05-02,13551286000145,"77,473466701","0,00",0
2012-06-01,13551286000145,"77,057252565","0,00",0
2012-07-02,13551286000145,"80,254785257","0,00",0
2012-08-01,13551286000145,"84,255740973","0,00",0
2012-09-03,13551286000145,"89,281044878","0,00",0
2012-10-01,13551286000145,"88,980691768","0,00",0
2012-11-05,13551286000145,"80,637855017","0,00",0
2012-12-03,13551286000145,"85,210175813","0,00",0
2013-01-02,13551286000145,"89,80985692","0,00",0
2013-02-01,13551286000145,"92,683173146","0,00",0
2013-03-01,13551286000145,"90,99276344","0,00",0
2013-04-01,13551286000145,"90,195769759","0,00",0
2013-05-02,13551286000145,"90,778877992","0,00",0
2013-06-03,13551286000145,"94,273516176","0,00",0
2013-07-01,13551286000145,"85,852466777","0,00",0
2013-08-01,13551286000145,"88,279888314","0,00",0
2013-09-02,13551286000145,"89,942462069","0,00",0
2013-10-01,13551286000145,"90,721644532","0,00",0
2013-11-01,13551286000145,"94,971370447","0,00",0
2013-12-02,13551286000145,"92,893915948","0,00",0
2014-01-02,13551286000145,"89,937463446","0,00",0
2014-02-03,13551286000145,"84,052449851","0,00",0
2014-03-05,13551286000145,"85,481725588","0,00",0
2014-04-01,13551286000145,"87,708416869","0,00",0
2014-05-02,13551286000145,"90,709215841","0,00",0
2014-06-02,13551286000145,"89,897362904","0,00",0
2014-07-01,13551286000145,"88,28525847","0,00",0
2014-08-01,13551286000145,"89,812529129","0,00",0
2014-09-01,13551286000145,"90,694509043","0,00",0
2014-10-01,13551286000145,"92,946442974","0,00",0
2014-11-03,13551286000145,"92,307120912","0,00",0
2014-12-01,13551286000145,"86,477924305","0,00",0
2015-01-02,13551286000145,"83,911473688","0,00",0
2015-02-02,13551286000145,"83,71771278","0,00",0
2015-03-02,13551286000145,"71,050927149","0,00",0
2015-04-01,13551286000145,"72,713000654","0,00",0
2015-05-04,13551286000145,"75,036392057","0,00",0
2015-06-01,13551286000145,"77,91078631","0,00",0
2015-07-01,13551286000145,"82,792061034","0,00",0
2015-08-03,13551286000145,"84,286137735","0,00",0
2015-09-01,13551286000145,"85,939792801","0,00",0
2015-10-02,13551286000145,"86,640148599","0,00",0
2015-11-03,13551286000145,"86,042712489","0,00",0
2015-12-01,13551286000145,"88,158629443","0,00",0
2016-01-04,13551286000145,"78,687509111","0,00",0
2016-02-01,13551286000145,"81,2297691","0,00",0
2016-03-01,13551286000145,"73,040036824","0,00",0
2016-04-01,13551286000145,"73,270154074","0,00",0
2016-05-02,13551286000145,"76,232382826","0,00",0
2016-06-01,13551286000145,"76,472672941","0,00",0
2016-07-04,13551286000145,"82,751098707","0,00",0
2016-08-01,13551286000145,"87,007603808","0,00",0
2016-09-01,13551286000145,"85,134355607","0,00",0
2016-10-03,13551286000145,"84,077802907","0,00",0
2016-11-01,13551286000145,"82,904423859","0,00",0
2016-12-01,13551286000145,"83,294145696","0,00",0
2017-01-02,13551286000145,"93,998926745","0,00",0
2017-02-01,13551286000145,"93,376122821","0,00",0
2017-03-01,13551286000145,"92,905668822","0,00",0
2017-04-03,13551286000145,"90,225371759","0,00",0
2017-05-02,13551286000145,"93,533093252","0,00",0
2017-06-01,13551286000145,"89,874410962","0,00",0
2017-07-03,13551286000145,"107,14157363","0,00",0
2017-08-01,13551286000145,"99,613863105","0,00",0
2017-09-01,13551286000145,102,"0,00",0
2012-08-27,13555918000149,1000,"0,00",0
2012-11-29,13555918000149,1479,"0,00",0
2012-12-10,13555918000149,1483,"0,00",0
2013-01-30,13555918000149,1483,"0,00",0
2013-03-25,13555918000149,1512,"0,00",0
2013-04-12,13555918000149,1500,"0,00",0
2013-06-13,13555918000149,"1461,99","0,00",0
2013-10-22,13555918000149,"1453,4","0,00",0
2013-12-16,13555918000149,1626,"0,00",0
2014-01-08,13555918000149,1736,"0,00",0
2015-04-28,13555918000149,1371,"0,00",0
2015-05-07,13555918000149,"1149,95","0,00",0
2015-07-28,13555918000149,"505,41","0,00",0
2015-09-01,13555918000149,"505,05","0,00",0
2016-10-14,13555918000149,"505,1","0,00",0
2017-07-17,13555918000149,"505,11","0,00",0
2017-08-01,13555918000149,"500,01","0,00",0
2016-12-19,13568181000107,100,"0,00",0
2017-01-02,13568181000107,"99,745047338","0,00",0
2017-02-01,13568181000107,"99,97270623","0,00",0
2017-03-01,13568181000107,"100,54442364","0,00",0
2017-04-03,13568181000107,"100,58976707","0,00",0
2017-05-02,13568181000107,"100,62533221","0,00",0
2017-06-01,13568181000107,"100,6608116","0,00",0
2017-07-03,13568181000107,"100,69559909","0,00",0
2017-08-01,13568181000107,"100,7315672","0,00",0
2017-09-01,13568181000107,"100,75728495","0,00",0
2014-02-04,13584584000131,"97,6871753","0,00",0
2014-03-05,13584584000131,"98,6038088","0,00",0
2014-04-01,13584584000131,"98,6018596","0,00",0
2014-05-02,13584584000131,"98,6068225","0,00",0
2014-06-02,13584584000131,"96,23304","0,00",0
2014-07-01,13584584000131,"96,288755","0,00",0
2014-08-01,13584584000131,"96,3430826","0,00",0
2014-09-01,13584584000131,"96,3522167","0,00",0
2014-10-01,13584584000131,"96,3212406","0,00",0
2014-11-03,13584584000131,"95,4967729","0,00",0
2014-12-01,13584584000131,"95,8710982","0,00",0
2015-01-02,13584584000131,"111,4106642","0,00",0
2015-02-02,13584584000131,"107,6518582","0,00",0
2015-03-02,13584584000131,"96,7792857","0,00",0
2015-04-01,13584584000131,"97,9842819","0,00",0
2015-05-04,13584584000131,"1,7131277","0,00",0
2015-06-01,13584584000131,"1,6683884","0,00",0
2015-07-01,13584584000131,"1,4917312","0,00",0
2015-08-03,13584584000131,"1,4187019","0,00",0
2015-09-01,13584584000131,"1,3596742","0,00",0
2015-10-01,13584584000131,"1,0576775","0,00",0
2015-11-03,13584584000131,"0,9900749","0,00",0
2015-12-01,13584584000131,"1,3098581","0,00",0
2016-01-04,13584584000131,"1,3095467","0,00",0
2016-02-01,13584584000131,"1,3078613","0,00",0
2016-03-01,13584584000131,"1,3076923","0,00",0
2016-04-01,13584584000131,"1,3066342","0,00",0
2016-05-02,13584584000131,"1,3057839","0,00",0
2016-06-01,13584584000131,"1,3038002","0,00",0
2016-07-01,13584584000131,"1,3012848","0,00",0
2016-08-01,13584584000131,"1,2987814","0,00",0
2016-09-01,13584584000131,"1,2963954","0,00",0
2016-10-03,13584584000131,"1,2937964","0,00",0
2016-11-30,13584584000131,"1,288611","0,00",0
2016-12-30,13584584000131,"1,2858731","0,00",0
2017-01-31,13584584000131,"1,2838742","0,00",0
2017-02-24,13584584000131,"1,2820605","0,00",0
2017-03-31,13584584000131,"1,2799526","0,00",0
2017-04-28,13584584000131,"1,2781343","0,00",0
2017-05-31,13584584000131,"1,2992254","0,00",0
2017-06-30,13584584000131,"1,2972097","0,00",0
2017-07-31,13584584000131,"1,3024129","0,00",0
2017-08-31,13584584000131,"1,302958429","0,00",0
2011-09-05,13652006000195,"42,389605996","0,00",0
2011-10-03,13652006000195,"41,887203666","0,00",0
2011-11-01,13652006000195,"39,071105732","0,00",0
2011-12-01,13652006000195,"40,614702148","0,00",0
2012-01-03,13652006000195,"41,007394931","0,00",0
2012-02-02,13652006000195,"41,70534826","0,00",0
2012-03-01,13652006000195,"41,102647182","0,00",0
2012-04-02,13652006000195,"40,736817934","0,00",0
2012-05-02,13652006000195,"40,559790335","0,00",0
2012-06-01,13652006000195,"36,781766878","0,00",0
2012-07-02,13652006000195,"38,39649099","0,00",0
2012-08-01,13652006000195,"40,485245852","0,00",0
2012-09-04,13652006000195,"40,296005456","0,00",0
2012-10-01,13652006000195,"40,050746447","0,00",0
2012-11-01,13652006000195,"39,36151153","0,00",0
2012-12-03,13652006000195,"39,032216381","0,00",0
2013-01-03,13652006000195,"39,097651119","0,00",0
2013-02-01,13652006000195,"38,612106987","0,00",0
2013-03-01,13652006000195,"39,289719878","0,00",0
2013-04-01,13652006000195,"40,895512501","0,00",0
2013-05-02,13652006000195,"39,921284869","0,00",0
2013-06-03,13652006000195,"40,720211508","0,00",0
2013-07-01,13652006000195,"38,278690845","0,00",0
2013-08-01,13652006000195,"38,819190212","0,00",0
2013-09-02,13652006000195,"41,999090665","0,00",0
2013-10-01,13652006000195,"41,186453814","0,00",0
2013-11-01,13652006000195,"40,421832485","0,00",0
2013-12-03,13652006000195,"41,286222705","0,00",0
2014-01-02,13652006000195,"42,635741292","0,00",0
2014-02-03,13652006000195,"36,31193881","0,00",0
2014-03-06,13652006000195,"36,659931696","0,00",0
2014-04-01,13652006000195,"36,128799925","0,00",0
2014-05-02,13652006000195,"36,295054231","0,00",0
2014-06-02,13652006000195,"35,081349665","0,00",0
2014-07-01,13652006000195,"38,052161503","0,00",0
2014-08-01,13652006000195,"38,597136326","0,00",0
2014-09-01,13652006000195,"37,599924946","0,00",0
2014-10-01,13652006000195,"38,327235631","0,00",0
2014-11-03,13652006000195,"37,102539311","0,00",0
2014-12-01,13652006000195,"34,53420337","0,00",0
2015-01-02,13652006000195,"31,656966113","0,00",0
2015-02-02,13652006000195,"32,121565289","0,00",0
2015-03-02,13652006000195,"29,970510483","0,00",0
2015-04-01,13652006000195,"31,47670967","0,00",0
2015-05-04,13652006000195,"30,952225976","0,00",0
2015-06-01,13652006000195,"31,985132987","0,00",0
2015-07-01,13652006000195,"34,916135502","0,00",0
2015-08-03,13652006000195,"34,254085008","0,00",0
2015-09-01,13652006000195,"31,127458827","0,00",0
2015-10-01,13652006000195,"30,291122664","0,00",0
2015-11-03,13652006000195,"29,63969654","0,00",0
2015-12-01,13652006000195,"29,706768807","0,00",0
2016-01-04,13652006000195,"28,548791003","0,00",0
2016-02-01,13652006000195,"23,559259474","0,00",0
2016-03-01,13652006000195,"22,592909487","0,00",0
2016-04-01,13652006000195,"26,567905165","0,00",0
2016-05-02,13652006000195,"30,174320126","0,00",0
2016-06-01,13652006000195,"28,310907729","0,00",0
2016-07-01,13652006000195,"29,727679379","0,00",0
2016-08-01,13652006000195,"31,829360822","0,00",0
2016-09-01,13652006000195,"32,475072624","0,00",0
2016-10-03,13652006000195,"33,421415432","0,00",0
2016-11-01,13652006000195,"33,75932197","0,00",0
2016-12-01,13652006000195,"32,231393387","0,00",0
2017-01-02,13652006000195,"31,706638661","0,00",0
2017-02-01,13652006000195,"33,550822128","0,00",0
2017-03-01,13652006000195,"42,039283501","0,00",0
2017-04-03,13652006000195,"43,421397985","0,00",0
2017-05-02,13652006000195,"43,411931297","0,00",0
2017-06-01,13652006000195,"41,423555151","0,00",0
2017-07-03,13652006000195,"41,178489418","0,00",0
2017-08-01,13652006000195,"41,384079486","0,00",0
2017-09-01,13652006000195,40,"0,00",0
2014-01-08,13811400000129,"98,814918","0,00",0
2014-02-03,13811400000129,"98,665467","0,00",0
2014-03-05,13811400000129,"98,691475","0,00",0
2014-04-01,13811400000129,"98,757526","0,00",0
2014-05-02,13811400000129,"99,036607","0,00",0
2014-06-02,13811400000129,"98,988781","0,00",0
2014-07-01,13811400000129,"98,919632","0,00",0
2014-08-01,13811400000129,"99,035753","0,00",0
2014-09-01,13811400000129,"98,887836","0,00",0
2014-10-01,13811400000129,"98,847262","0,00",0
2014-11-03,13811400000129,"99,186972","0,00",0
2014-12-01,13811400000129,"99,45105","0,00",0
2015-01-02,13811400000129,"99,003633","0,00",0
2015-02-02,13811400000129,"100,713691","0,00",0
2015-03-02,13811400000129,"101,331347","0,00",0
2015-04-01,13811400000129,"102,396087","0,00",0
2015-05-04,13811400000129,"103,147363","0,00",0
2015-06-01,13811400000129,"103,718602","0,00",0
2015-07-01,13811400000129,"103,891399","0,00",0
2015-08-31,13811400000129,"105,17340641","0,00",0
2015-09-30,13811400000129,"105,47128185","0,00",0
2015-10-30,13811400000129,"105,85932322","0,00",0
2015-11-30,13811400000129,"106,44901155","0,00",0
2015-12-31,13811400000129,"107,12270299","0,00",0
2016-01-29,13811400000129,"107,53769156","0,00",0
2016-02-29,13811400000129,"108,17423348","0,00",0
2016-03-31,13811400000129,"108,67148595","0,00",0
2016-04-29,13811400000129,"109,30379455","0,00",0
2016-05-31,13811400000129,"109,61979032","0,00",0
2016-06-30,13811400000129,"110,00275033","0,00",0
2016-07-29,13811400000129,"110,16050478","0,00",0
2016-08-31,13811400000129,"110,65204919","0,00",0
2016-09-30,13811400000129,"110,71146637","0,00",0
2016-11-30,13811400000129,"110,51101362","0,00",0
2016-12-30,13811400000129,"111,38027711","0,00",0
2017-01-31,13811400000129,"110,27689487","0,00",0
2017-02-24,13811400000129,"1050973,0004","0,00",0
2017-03-31,13811400000129,"103,0897644","0,00",0
2017-04-28,13811400000129,"98,81707499","0,00",0
2013-05-31,13842683000176,"1000,0400996","0,00",0
2013-06-28,13842683000176,"968,0965576","0,00",0
2013-07-31,13842683000176,"965,494725","0,00",0
2013-08-30,13842683000176,"966,0841471","0,00",0
2013-09-30,13842683000176,"965,5441466","0,00",0
2013-10-31,13842683000176,"966,5001404","0,00",0
2013-11-29,13842683000176,"941,8964703","0,00",0
2013-12-31,13842683000176,"942,8388413","0,00",0
2014-01-31,13842683000176,"944,0800988","0,00",0
2014-02-28,13842683000176,"16876,20866","0,00",0
2014-03-31,13842683000176,"937,8356969","0,00",0
2014-04-30,13842683000176,"937,7023387","0,00",0
2014-05-30,13842683000176,"937,7168165","0,00",0
2014-06-30,13842683000176,"937,4529833","0,00",0
2014-07-31,13842683000176,"1003,3624982","0,00",0
2014-08-29,13842683000176,"1004,009839","0,00",0
2014-09-30,13842683000176,"906,3546831","0,00",0
2014-10-31,13842683000176,"908,7165363","0,00",0
2014-11-28,13842683000176,"911,1390092","0,00",0
2014-12-31,13842683000176,"914,6791666","0,00",0
2015-01-30,13842683000176,"918,5025162","0,00",0
2015-02-27,13842683000176,"922,7084137","0,00",0
2015-03-31,13842683000176,"927,9276834","0,00",0
2015-04-30,13842683000176,"932,7262277","0,00",0
2015-05-29,13842683000176,"935,896983","0,00",0
2015-06-30,13842683000176,"936,809413","0,00",0
2015-07-31,13842683000176,"936,8937258","0,00",0
2015-08-31,13842683000176,"931,0336667","0,00",0
2015-09-30,13842683000176,"931,0336667","0,00",0
2015-10-30,13842683000176,"945,2094902","0,00",0
2015-11-30,13842683000176,"945,2094902","0,00",0
2015-12-31,13842683000176,"937,3972085","0,00",0
2016-01-29,13842683000176,"959,09","0,00",0
2016-02-29,13842683000176,"965,42","0,00",0
2016-03-31,13842683000176,"976,9712732","0,00",0
2016-04-29,13842683000176,"983,9316488","0,00",0
2016-05-31,13842683000176,"988,9814142","0,00",0
2016-06-30,13842683000176,"988,9814142","0,00",0
2016-07-29,13842683000176,"980,18025","0,00",0
2016-08-31,13842683000176,"984,8780877","0,00",0
2016-09-30,13842683000176,"993,6547898","0,00",0
2016-10-31,13842683000176,"994,5363886","0,00",0
2016-11-30,13842683000176,"993,1225579","0,00",0
2016-12-30,13842683000176,"1014,3038857","0,00",0
